id	subject	day	starttime	length	teacher	group	room	period	experiod	inweek	exweek	exclass	realweeks	equipment
3291718	Year Team Meeting 8	Thur	0800	50	MeAb,NaAf,MaBe,JoGe,OlGo,LiJä,MiJä,AnPe		B25					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291719	Year Team Meeting 7	Thur	0800	50	RoDi,EmLa,HaLu,DaCa,MaMe,MatWik		B24					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291995	Year Team Meeting	Thur	0800	50	HayAlj,FaCa,TrPl,MaEn,PhGh,KaMa,ChPl,GiPr,CaSk,LSt,AlWe,ErWi		D42					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3277083	Mentor Day	Thur	0815	145	HayAlj,CaSk,AlWe	4A	D45			33		0	33	
3277096	Mentor Day	Thur	0830	135	TrPl,KaMa,ChPl	5A	D40			33		0	33	
3277109	Mentor Day	Thur	0830	135	TrPl,LoGl,GiPr	5B	D41			33		0	33	
3277120	Mentor Day	Thur	0845	120	FaCa,PhGh,CaSk	6A	D42			33		0	33	
3277146	Mentor Day	Thur	0845	120	MaEn,CaSk,LSt	6B	D43			33		0	33	
3291655	Mobile Collection	Thur	0850	10	LaCo,AsRo	7B,8A,8B,8C,9A,9B,9C				34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292270	Arbetstid	Thur	0850	160	AnaBon							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3277154	Mentor Day	Thur	0900	135	AnnFel,EmLa,DaCa	7A	A17			33		0	33	
3277202	Mentor Day	Thur	0900	135	RoDi,EmLa,MatWik	7B	C39			33		0	33	
3291769	SVA	Thur	0900	60	LiJä	6SVA2	D43					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291831	SO	Thur	0900	60	PhGh	4A	D45				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291896	SV	Thur	0900	60	CaSk	6SV1	D44					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291897	Prep Class	Thur	0900	60	ChLa	6Prep	B29				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292030	Mont IDH	Thur	0900	60	AnPe		Gym Hall					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292068	NO	Thur	0900	60	NaAf	8A	A17				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292094	NO	Thur	0900	60	TrPl	5B	D41				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292105	MA	Thur	0900	60	RyHa	8B	A15				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292116	NO	Thur	0900	60	JoGe	9C	A19			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292122	MA	Thur	0900	60	JaOm	9A	A13				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292131	SO	Thur	0900	60	BjJo	9B	C33				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292178	SVA	Thur	0900	60	HayAlj	6SVA1	D42			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292213	EN	Thur	0900	60	ErWi	5A	D40			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292441	Mont Music	Thur	0900	60	AlWe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292498	Planning Time	Thur	0900	60	MeAb,MatWik							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292596	IDH	Thur	0900	60	OlGo	8C	B24				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291815	NO Lab	Thur	0905	60	ChPl	7B:1	A14				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291819	BL	Thur	0905	60	GiPr	7B:2	Art				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292501	HoY Time	Thur	0905	50	EmLa							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3277204	Mentor Day	Thur	0915	120	LiJä,MiJä,AnPe	8A	C32			33		0	33	
3277205	Mentor Day	Thur	0915	120	MaBe,JoGe,AnPe	8C	A15			33		0	33	
3277206	Mentor Day	Thur	0915	120	MeAb,NaAf,AnPe	8B	C38			33		0	33	
3292582	Rast	Thur	0920	30	LilCor							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292278	Mobile Collection	Thur	0925	15	AsRo	7A					33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292551	Rast	Thur	0925	30	JoEn							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292604	Rast	Thur	0925	30	MaFu							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3277225	Mentor Day	Thur	0930	130	BjJo,ChLa,MaFu	9A	C33			33		0	33	
3277227	Mentor Day	Thur	0930	130	LilCor,ChLa,JaOm	9C	A13			33		0	33	
3277253	Mentor Day	Thur	0930	130	JoEn,RyHa,ChLa	9B	A19			33		0	33	
3292619	Rast	Thur	0930	30	MiJä							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291885	SLTM	Thur	0940	90	FaCa	7A:1	Wood Craft	Vt				0	2-8, 10-12, 14-17, 19-23	
3291886	SLTX	Thur	0940	90	KaMa	7A:2	Textiles	Vt				0	2-8, 10-12, 14-17, 19-23	
3291887	SLTM	Thur	0940	90	FaCa	7A:2	Wood Craft	Ht			33	0	34-43, 45-51	
3292139	SLTX	Thur	0940	90	KaMa	7A:1	Textiles	Ht			33	0	34-43, 45-51	
3292537	Rast	Thur	0950	30	JeHe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292598	Rast	Thur	0950	30	MaBe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292185	MA	Thur	1000	45	LSt	5B	D41				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292197	EN	Thur	1000	45	ErWi	4A	D45				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292198	SO	Thur	1000	45	PhGh	5A	D40			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291713	Rast	Thur	1005	30	MaEn							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292043	M2SP	Thur	1005	40	LilCor	6Sp2	C36					0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292044	M2SP	Thur	1005	40	DaCa	6Sp1,6SpAz	C34					0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292045	M2FR	Thur	1005	40	MaFu	6Fr	C37				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291695	Prep Class	Thur	1010	50		9Prep				34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291706	SV	Thur	1010	50	LiJä	9SV2	B25					0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291717	SVA	Thur	1010	50	EmLa	9SVA1	C30			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291749	SVA	Thur	1010	50	ChLa	9SVA2	B22				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291835	SV	Thur	1010	50	JoEn	9SV1	B23					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291916	SO	Thur	1010	60	MiJä	8C	C32				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292004	MA	Thur	1010	60	RyHa	8A	A15				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292171	EN	Thur	1010	60	MatWik	8B	C39				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292471	Rast	Thur	1010	30	CaSk							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292615	Rast	Thur	1010	30	MeAb							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292665	Rast	Thur	1010	30	TrPl							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291633	BL	Thur	1015	60	GiPr	7B:1	Art				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292161	Mont Music	Thur	1015	60	AlWe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292447	Rast	Thur	1015	30	AnHo							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292516	NO Lab	Thur	1015	60	ChPl	7B:2	A14				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292521	Rast	Thur	1015	30	HayAlj							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292530	Rast	Thur	1015	30	JaOm							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292741	Mont IDH	Thur	1015	60	AnPe		Gym Hall					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292625	Rast	Thur	1020	30	NaAf							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292560	Rast	Thur	1025	30	JoGe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292571	Rast	Thur	1030	30	LaCo							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292631	HoD Time	Thur	1030	60	OlGo							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3277086	Lunch	Thur	1040	35	CaSk	4A				33		0	33	
3292542	Rast	Thur	1040	30	JeSe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3277099	Lunch	Thur	1045	25	TrPl	5A				33		0	33	
3277112	Lunch	Thur	1045	25	TrPl	5B				33		0	33	
3277124	Lunch	Thur	1045	25	CaSk	6A				33		0	33	
3277149	Lunch	Thur	1045	25	CaSk	6B				33		0	33	
3291814	Lunch	Thur	1045	25	HayAlj,TrPl,AlCh,MaEn,CaSk,LSt,ErWi	4A,5A,5B,6A,6B	Big Lunch Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292642	Rast	Thur	1055	30	PhGh							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292059	Rast	Thur	1105	30	LiJä							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292480	Rast	Thur	1105	30	ChLa							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3277130	Mentor Day	Thur	1110	35	FaCa,PhGh,CaSk	6A	D42			33		0	33	
3277151	Mentor Day	Thur	1110	35	MaEn,CaSk,LSt	6B	D43			33		0	33	
3291656	Mentor Time	Thur	1110	30	JoEn,RyHa	9B	A15				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291833	Break Junior	Thur	1110	30		4A	Outside Junior				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291889	Break Junior	Thur	1110	25		5A,5B	Outside Junior				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291960	Mentor Time	Thur	1110	30	LilCor,JaOm	9C	A13				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292226	Mentor Time	Thur	1110	30	BjJo,MaFu	9A	C33				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292644	Break Junior	Thur	1110	20		6A,6B	Outside Senior,Student Lounge			34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3277157	Lunch	Thur	1115	20	EmLa	7A				33		0	33	
3277196	Lunch	Thur	1115	20	EmLa	7B				33		0	33	
3277211	Lunch	Thur	1115	20	AnPe	8A				33		0	33	
3277212	Lunch	Thur	1115	20	AnPe	8C				33		0	33	
3277213	Lunch	Thur	1115	20	AnPe	8B				33		0	33	
3292010	Rast	Thur	1115	30	EmLa							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292140	Lunch	Thur	1115	20	MeAb,FaCa,RoDi,DaCa,ChPl,MatWik	7A,7B	Big Lunch Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292457	Lunch	Thur	1115	20	NaAf,MaBe,JoGe,MiJä	8A,8B,8C	Big Lunch Room				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292587	Rast	Thur	1115	30	LinRau							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292114	Rast	Thur	1125	30	GiPr							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292564	Rast	Thur	1125	30	KaMa							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291820	MU	Thur	1130	70	AlWe	6B:2	Music			34-43, 45-51		0	34-43, 45-51	
3291821	HKK	Thur	1130	70	MaEn	6B:1	Home Economics			34-43, 45-51		0	34-43, 45-51	
3291883	Rast	Thur	1130	30	LSt							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292172	MU	Thur	1130	70	AlWe	6B:1	Music	Vt				0	2-8, 10-12, 14-17, 19-23	
3292173	HKK	Thur	1130	70	MaEn	6B:2	Home Economics	Vt				0	2-8, 10-12, 14-17, 19-23	
3292462	Rast	Thur	1130	30	AvdM							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292655	Rast	Thur	1130	30	TiLe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292746	Rast	Thur	1130	30	AnPe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3277158	Mentor Day	Thur	1135	10	AnnFel,EmLa,DaCa	7A	A17			33		0	33	
3277199	Mentor Day	Thur	1135	10	RoDi,EmLa,MatWik	7B	C39			33		0	33	
3277208	Mentor Day	Thur	1135	25	LiJä,MiJä,AnPe	8A	C32			33		0	33	
3277209	Mentor Day	Thur	1135	25	MaBe,JoGe,AnPe	8C	A15			33		0	33	
3277210	Mentor Day	Thur	1135	25	NaAf,AnPe	8B	C38			33		0	33	
3291626	Break Senior	Thur	1135	20		7A,7B	Outside Senior,Student Lounge				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291765	SVA	Thur	1135	55	LiJä	5SVA2	D41				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291783	SO	Thur	1135	60	PhGh	6A	D42				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291931	Break Senior	Thur	1135	20		8A,8B,8C	Outside Senior,Student Lounge				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291972	Prep Class	Thur	1135	55	ChLa	5Prep	B29				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292087	SVA	Thur	1135	55	HayAlj	5SVA1	D40				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292221	SV	Thur	1135	55	CaSk	5SV1	D44					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3277249	Lunch	Thur	1140	20		9C				33		0	33	
3277250	Lunch	Thur	1140	20		9B				33		0	33	
3277251	Lunch	Thur	1140	20		9A				33		0	33	
3291923	Rast	Thur	1140	30	RyHa							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292103	MA	Thur	1140	55	TrPl	4A	D45				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292509	Rast	Thur	1140	30	FaCa							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292635	Rast	Thur	1140	30	OlGo							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292718	Lunch	Thur	1140	20	LilCor,JoEn,MaFu,JaOm	9A,9B,9C	Big Lunch Room				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292507	Rast	Thur	1145	30	ErWi							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291668	SO	Thur	1155	55	MiJä	8A	C32				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292067	NO	Thur	1155	60	NaAf	8C	A17				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292233	EN	Thur	1155	50	MeAb	7A	C38				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292495	Rast	Thur	1155	30	DaCa							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292656	NO	Thur	1155	60	JoGe	8B	A19				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3277226	Mentor Day	Thur	1200	30	JoEn,RyHa,ChLa	9B	A19			33		0	33	
3277247	Mentor Day	Thur	1200	30	LilCor,ChLa,JaOm	9C	A13			33		0	33	
3277252	Mentor Day	Thur	1200	30	BjJo,ChLa,MaFu	9A	C33			33		0	33	
3292007	Studies	Thur	1200	215	BjJo							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292040	SO	Thur	1200	60	EmLa	7B	C30				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292125	Break Senior	Thur	1200	20		9A,9B,9C	Outside Senior,Student Lounge				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292517	HoD Time	Thur	1200	60	GiPr							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292490	Rast	Thur	1205	30	ChPl							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291844	SLTX	Thur	1220	105	KaMa	9A:1	Textiles	Ht			33	0	34-43, 45-51	
3291845	SLTM	Thur	1220	105	FaCa	9A:2	Wood Craft	Ht			33	0	34-43, 45-51	
3291899	SLTM	Thur	1220	105	FaCa	9A:1	Wood Craft	Vt				0	2-8, 10-12, 14-17, 19-23	
3291999	MA	Thur	1220	50	JaOm	9C	A13				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292127	MA	Thur	1220	45	RyHa	9B	A15				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292168	SLTX	Thur	1220	105	KaMa	9A:2	Textiles	Vt				0	2-8, 10-12, 14-17, 19-23	
3292423	Department Meeting - PE	Thur	1220	60	OlGo,AnPe			Jv				0	34, 36, 38, 40, 42, 46, 50, 2, 4, 6, 8, 10, 12, 14, 16, 20, 22	
3292500	Department Time	Thur	1220	60	OlGo,AnPe			Uv				0	33, 35, 37, 39, 41, 44-45, 47, 49, 51, 3, 5, 7, 11, 15, 17, 19, 21, 23	
3292609	Rast	Thur	1220	30	MatWik							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291785	NO	Thur	1235	60	TrPl	5A	D40				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292100	MA	Thur	1235	60	LSt	5B	D41				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292737	Break Junior	Thur	1235	20		6A	Outside Senior,Student Lounge				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291757	Prep Class	Thur	1240	60		4Prep	B29				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291912	SVA	Thur	1240	60	HayAlj	4SVA	D45				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292013	SV	Thur	1240	60	CaSk	4SV	D44				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291881	Changing Time	Thur	1245	5		6B	Changing Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3297435	Planning Time	Thur	1245	60	ChLa							0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292065	IDH	Thur	1250	50	ChPl	6B	Gym Hall			34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292092	Rast	Thur	1250	30	AlWe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292248	EN	Thur	1255	55	MeAb	6A	D42				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292638	HoD Time	Thur	1255	60	PhGh							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292019	M2FR	Thur	1300	75	MaFu	8FrAB	C37				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292020	B-support	Thur	1300	75	JoEn	8EnSv1	B23				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292021	M2SP	Thur	1300	75	DaCa	8SpA	C34				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292022	M2SP	Thur	1300	75	LilCor	8SpB	C36				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292557	HoD Time	Thur	1305	60	JoGe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292006	SO	Thur	1310	60	EmLa	7A	C30				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292256	MA	Thur	1315	60	RyHa	8C	A15				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291794	MU	Thur	1320	60	MaBe	9B:1	Music				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291865	NO Lab	Thur	1320	60	NaAf	9B:2	D48				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291927	BL	Thur	1320	105	GiPr	9C:1	Art	Ht			33	0	34-43, 45-51	
3291930	MA	Thur	1320	55	JaOm	7B	A13				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292080	HKK	Thur	1320	105	MaEn	9C:2	Home Economics	Ht			33	0	34-43, 45-51	
3292083	BL	Thur	1320	105	GiPr	9C:2	Art	Vt				0	2-8, 10-12, 14-17, 19-23	
3292086	HKK	Thur	1320	105	MaEn	9C:1	Home Economics	Vt				0	2-8, 10-12, 14-17, 19-23	
3292534	Changing Time	Thur	1340	10		6B	Changing Room			34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291879	Changing Time	Thur	1350	5	OlGo	6A	Changing Room				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292167	MA	Thur	1350	55	LSt	6B	D43			34-43, 45-51, 3-8, 10-12, 14-19, 21-23		0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3292456	IDH	Thur	1355	50	OlGo	6A	Gym Hall				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292179	EHT Meeting	Thur	1400	90	KrEr,JeHe,GaHe,AnHo,HeKa,JeSe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292544	HoD Time	Thur	1405	60	JoGe							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292137	EN	Thur	1415	60	MatWik	9A	C39				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291760	SV	Thur	1425	55	JoEn	8SV1	B23				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291777	SVA	Thur	1425	55	LiJä	8SVA2	B22				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291929	M2FR	Thur	1425	65	MaFu	7Fr	C37				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291974	SVA	Thur	1425	55	EmLa	8SVA1	C30				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291975	SV	Thur	1425	55	MiJä	8SV2	B25				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292236	B-support	Thur	1425	65	MeAb	7EnSv,7EnSv1	C38					0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292238	M2SP	Thur	1425	65	LilCor	7Sp2,7Sp2z	C36					0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292244	M2SP	Thur	1425	65	DaCa	7Sp1,7Sp1z	C34					0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292335	HoD Time	Thur	1425	60	JaOm							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292482	Prep Class	Thur	1425	55		8Prep	B29				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292001	NO Lab	Thur	1430	60	NaAf	9B:1	D48				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292145	MU	Thur	1430	60	MaBe	9B:2	Music				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292203	Changing Time	Thur	1445	10	OlGo	6A	Changing Room				33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291704	Mobile Return	Thur	1505	15	AsRo	9C					33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292692	Support Session - Science	Thur	1515	60	JoGe		A19					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292747	Mobile Return	Thur	1515	15	AsRo	9A					33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291669	Mobile Return	Thur	1520	15	AsRo	8A,8B,8C					33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3291782	Support Session - Art	Thur	1530	60	GiPr							0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291911	Mobile Return	Thur	1530	15	AsRo	7A,7B					33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292062	Mobile Return	Thur	1530	15	AsRo	9B					33	0	34-43, 45-51, 2-8, 10-12, 14-17, 19-23	
3292318	Support Session - Science	Thur	1530	60	NaAf		A17					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292358	Support Session - Craft	Thur	1530	60	FaCa		Wood Craft					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292687	Support Session - Maths	Thur	1530	60	JaOm		A13					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292688	Support Session - Maths	Thur	1530	60	RyHa		A15					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292693	Support Session - Swedish	Thur	1530	60	LiJä		B22					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292694	Support Session - SO/Swedish	Thur	1530	60	MiJä		B25					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292695	Support Session - Music	Thur	1530	60	MaBe,AlWe		Music					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3292748	Support Session - HKK	Thur	1530	60	MaEn		Home Economics					0	33-42, 44-47, 49-51, 2-8, 10-12, 14-17, 19-23	
3291780	Mobile Collection	Fri	0745	15	AsRo	8A,8B,8C,9C				34-43, 45-51, 3-8, 10-12, 14-19, 21-23	33	0	34-43, 45-51, 3-8, 10-12, 14-19, 21-23	
3291781	Arbetstid	Fri	0745	480	AlWe							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3291996	Arbetstid	Fri	0745	430	HayAlj							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
3292279	Arbetstid	Fri	0745	450	AvdM							0	33-42, 44-47, 49-51, 2-8, 10-11, 14-17, 19-22	
